-3.141592654,-3.141592654,17.20810286
-3.018392942,-3.141592654,11.30323194
-2.89519323,-3.141592654,7.129734645
-2.771993518,-3.141592654,4.666459207
-2.648793806,-3.141592654,3.684977424
-2.525594094,-3.141592654,3.866776873
-2.402394382,-3.141592654,4.882250277
-2.27919467,-3.141592654,6.413434807
-2.155994958,-3.141592654,8.145406568
-2.032795246,-3.141592654,9.787770778
-1.909595535,-3.141592654,11.14347117
-1.786395823,-3.141592654,12.18027943
-1.663196111,-3.141592654,13.05727946
-1.539996399,-3.141592654,14.09312042
-1.416796687,-3.141592654,15.6946915
-1.293596975,-3.141592654,18.26620613
-1.170397263,-3.141592654,22.11978742
-1.047197551,-3.141592654,27.3490418
-0.923997839,-3.141592654,33.7461243
-0.800798127,-3.141592654,40.80329053
-0.677598415,-3.141592654,47.83827002
-0.554398704,-3.141592654,54.1953396
-0.431198992,-3.141592654,59.41255484
-0.30799928,-3.141592654,63.29059531
-0.184799568,-3.141592654,65.83378965
-0.061599856,-3.141592654,67.12305384
0.061599856,-3.141592654,67.20340337
0.184799568,-3.141592654,66.02437457
0.30799928,-3.141592654,63.472708
0.431198992,-3.141592654,59.48917453
0.554398704,-3.141592654,54.23026283
0.677598415,-3.141592654,48.19365821
0.800798127,-3.141592654,42.23129707
0.923997839,-3.141592654,37.38159887
1.047197551,-3.141592654,34.57307026
1.170397263,-3.141592654,34.31540013
1.293596975,-3.141592654,36.53740583
1.416796687,-3.141592654,40.64429308
1.539996399,-3.141592654,45.75841942
1.663196111,-3.141592654,51.00590354
1.786395823,-3.141592654,55.71294303
1.909595535,-3.141592654,59.44776196
2.032795246,-3.141592654,61.93866856
2.155994958,-3.141592654,62.96428174
2.27919467,-3.141592654,62.29734113
2.402394382,-3.141592654,59.74094271
2.525594094,-3.141592654,55.22213957
2.648793806,-3.141592654,48.89986513
2.771993518,-3.141592654,41.20899133
2.89519323,-3.141592654,32.8306825
3.018392942,-3.141592654,24.57396284
-3.141592654,-3.018392942,20.12213394
-3.018392942,-3.018392942,14.08052132
-2.89519323,-3.018392942,9.759980809
-2.771993518,-3.018392942,7.21527755
-2.648793806,-3.018392942,6.25312905
-2.525594094,-3.018392942,6.540229154
-2.402394382,-3.018392942,7.697405946
-2.27919467,-3.018392942,9.350768703
-2.155994958,-3.018392942,11.15009915
-2.032795246,-3.018392942,12.80403111
-1.909595535,-3.018392942,14.14992055
-1.786395823,-3.018392942,15.21787584
-1.663196111,-3.018392942,16.24190942
-1.539996399,-3.018392942,17.60152589
-1.416796687,-3.018392942,19.71500022
-1.293596975,-3.018392942,22.92121765
-1.170397263,-3.018392942,27.3916809
-1.047197551,-3.018392942,33.0435268
-0.923997839,-3.018392942,39.52262491
-0.800798127,-3.018392942,46.26120811
-0.677598415,-3.018392942,52.62498277
-0.554398704,-3.018392942,58.08603872
-0.431198992,-3.018392942,62.33748855
-0.30799928,-3.018392942,65.30776045
-0.184799568,-3.018392942,67.07126843
-0.061599856,-3.018392942,67.71852187
0.061599856,-3.018392942,67.25957667
0.184799568,-3.018392942,65.58898086
0.30799928,-3.018392942,62.54537914
0.431198992,-3.018392942,58.05406707
0.554398704,-3.018392942,52.3033193
0.677598415,-3.018392942,45.86789841
0.800798127,-3.018392942,39.69570376
0.923997839,-3.018392942,34.8946755
1.047197551,-3.018392942,32.39272089
1.170397263,-3.018392942,32.61626693
1.293596975,-3.018392942,35.36025735
1.416796687,-3.018392942,39.90805746
1.539996399,-3.018392942,45.32414759
1.663196111,-3.018392942,50.75093738
1.786395823,-3.018392942,55.57567783
1.909595535,-3.018392942,59.43144152
2.032795246,-3.018392942,62.0925916
2.155994958,-3.018392942,63.36350602
2.27919467,-3.018392942,63.02931056
2.402394382,-3.018392942,60.89134136
2.525594094,-3.018392942,56.85185265
2.648793806,-3.018392942,51.0175321
2.771993518,-3.018392942,43.751217
2.89519323,-3.018392942,35.66420599
3.018392942,-3.018392942,27.52744465
-3.141592654,-2.89519323,23.45204478
-3.018392942,-2.89519323,17.32732042
-2.89519323,-2.89519323,12.89233642
-2.771993518,-2.89519323,10.27523288
-2.648793806,-2.89519323,9.323012243
-2.525594094,-2.89519323,9.698955525
-2.402394382,-2.89519323,10.98638798
-2.27919467,-2.89519323,12.76139409
-2.155994958,-2.89519323,14.63564303
-2.032795246,-2.89519323,16.30848586
-1.909595535,-2.89519323,17.64321945
-1.786395823,-2.89519323,18.72685567
-1.663196111,-2.89519323,19.86530843
-1.539996399,-2.89519323,21.49400579
-1.416796687,-2.89519323,24.03498475
-1.293596975,-2.89519323,27.75347538
-1.170397263,-2.89519323,32.67666557
-1.047197551,-2.89519323,38.55530259
-0.923997839,-2.89519323,44.9148734
-0.800798127,-2.89519323,51.16451663
-0.677598415,-2.89519323,56.751951
-0.554398704,-2.89519323,61.29323168
-0.431198992,-2.89519323,64.62769186
-0.30799928,-2.89519323,66.7830694
-0.184799568,-2.89519323,67.86868596
-0.061599856,-2.89519323,67.95677171
0.061599856,-2.89519323,67.01120716
0.184799568,-2.89519323,64.87743837
0.30799928,-2.89519323,61.36445595
0.431198992,-2.89519323,56.40287171
0.554398704,-2.89519323,50.22648004
0.677598415,-2.89519323,43.48726766
0.800798127,-2.89519323,37.21509243
0.923997839,-2.89519323,32.56623159
1.047197551,-2.89519323,30.44973063
1.170397263,-2.89519323,31.20187674
1.293596975,-2.89519323,34.48958721
1.416796687,-2.89519323,39.48626706
1.539996399,-2.89519323,45.20704873
1.663196111,-2.89519323,50.81044914
1.786395823,-2.89519323,55.73799572
1.909595535,-2.89519323,59.6817728
2.032795246,-2.89519323,62.46412135
2.155994958,-2.89519323,63.92629469
2.27919467,-2.89519323,63.88117531
2.402394382,-2.89519323,62.14173153
2.525594094,-2.89519323,58.59121846
2.648793806,-2.89519323,53.28237122
2.771993518,-2.89519323,46.49877328
